3.125,0
6.25,0.0407259658232331
9.375,0.0786908492177725
12.5,0.0731686843603849
15.625,0.0103540591076016
18.75,0.0448675894662738
21.875,0.029681636108458
25,0.0151859533578157
28.125,0.0289913655012846
31.25,0.0372746127873659
34.375,0.0338232597514987
37.5,0.0193275770008564
40.625,0.00207081182152033
43.75,0.0200178476080298
46.875,0.0372746127873659
50,0.0289913655012846
53.125,0.0227789300367236
56.25,0.0289913655012846
59.375,0.00759297667890787
62.5,0.012424870929122
65.625,0.0227789300367236
68.75,0.0248497418582439
71.875,0.0276108242869377
75,0.0207081182152033
78.125,0.0234692006438971
81.25,0.0172567651793361
84.375,0.00138054121434689
87.5,0.0172567651793361
90.625,0.0289913655012846
93.75,0.0262302830725908
96.875,0.0138054121434689
100,0.00759297667890787
103.125,0.0131151415362954
106.25,0.00345135303586721
109.375,0.0117346003219485
112.5,0.0241594712510705
115.625,0.0276108242869377
118.75,0.0227789300367236
121.875,0.0179470357865095
125,0.0179470357865095
128.125,0.0103540591076016
131.25,0.0144956827506423
134.375,0.0138054121434689
137.5,0.0151859533578157
140.625,0.0179470357865095
143.75,0.0048318942502141
146.875,0.0352038009658456
150,0.0441773188591003
153.125,0.0331329891443253
156.25,0.0248497418582439
159.375,0.0317524479299784
162.5,0.0234692006438971
165.625,0.0138054121434689
168.75,0.0096637885004282
171.875,0.0207081182152033
175,0.012424870929122
178.125,0.0434870482519269
181.25,0.0386551540017128
184.375,0.0241594712510705
187.5,0.0324427185371518
190.625,0.0207081182152033
193.75,0.0131151415362954
196.875,0.0165664945721626
200,0.0200178476080298
203.125,0.0158762239649892
206.25,0.00828324728608131
209.375,0.0048318942502141
212.5,0.0096637885004282
215.625,0.0193275770008564
218.75,0.0220886594295502
221.875,0.018637306393683
225,0.012424870929122
228.125,0.012424870929122
231.25,0.00690270607173443
234.375,0.00345135303586721
237.5,0.00414162364304066
240.625,0.0220886594295502
243.75,0.0345135303586721
246.875,0.0655757076814771
250,0.0924962613612413
253.125,0.0766200373962522
256.25,0.0200178476080298
259.375,0.0048318942502141
262.5,0.0200178476080298
265.625,0.0200178476080298
268.75,0.0213983888223767
271.875,0.00414162364304066
275,0.018637306393683
278.125,0.0317524479299784
281.25,0.0407259658232331
284.375,0.0248497418582439
287.5,0.012424870929122
290.625,0.0220886594295502
293.75,0.0172567651793361
296.875,0.0144956827506423
300,0.00759297667890787
303.125,0.00759297667890787
306.25,0.012424870929122
309.375,0.0255400124654174
312.5,0.0165664945721626
315.625,0.00897351789325476
318.75,0.0172567651793361
321.875,0.0103540591076016
325,0.0117346003219485
328.125,0.0207081182152033
331.25,0.0241594712510705
334.375,0.0234692006438971
337.5,0.0172567651793361
340.625,0.0151859533578157
343.75,0.0172567651793361
346.875,0.0372746127873659
350,0.0317524479299784
353.125,0.00414162364304066
356.25,0.0441773188591003
359.375,0.0731686843603849
362.5,0.0455578600734472
365.625,0.0158762239649892
368.75,0.012424870929122
371.875,0.012424870929122
375,0.0172567651793361
378.125,0.0165664945721626
381.25,0.0131151415362954
384.375,0.0144956827506423
387.5,0.0158762239649892
390.625,0.012424870929122
393.75,0.00897351789325476
396.875,0.00690270607173443
400,0.0131151415362954
403.125,0.0172567651793361
406.25,0.00552216485738754
409.375,0.00138054121434689
412.5,0.00897351789325476
415.625,0.0158762239649892
418.75,0.0200178476080298
421.875,0.0276108242869377
425,0.0276108242869377
428.125,0.0110443297147751
431.25,0.00759297667890787
434.375,0.0220886594295502
437.5,0.0158762239649892
440.625,0.00690270607173443
443.75,0.0103540591076016
446.875,0.0172567651793361
450,0.0289913655012846
453.125,0.0144956827506423
456.25,0.00345135303586721
459.375,0.0096637885004282
462.5,0.0248497418582439
465.625,0.0455578600734472
468.75,0.0213983888223767
471.875,0.0213983888223767
475,0.0455578600734472
478.125,0.0310621773228049
481.25,0.012424870929122
484.375,0.0227789300367236
487.5,0.0172567651793361
490.625,0.0131151415362954
493.75,0.0138054121434689
496.875,0.0131151415362954
500,0.0117346003219485
503.125,0.00207081182152033
506.25,0.0220886594295502
509.375,0.0352038009658456
512.5,0.0255400124654174
515.625,0.0207081182152033
518.75,0.0172567651793361
521.875,0.00621243546456098
525,0.0103540591076016
528.125,0.012424870929122
531.25,0.0048318942502141
534.375,0.00621243546456098
537.5,0.0103540591076016
540.625,0.00414162364304066
543.75,0.0110443297147751
546.875,0.0234692006438971
550,0.0207081182152033
553.125,0.0165664945721626
556.25,0.0165664945721626
559.375,0.0110443297147751
562.5,0.00828324728608131
565.625,0.00759297667890787
568.75,0.00897351789325476
571.875,0.0117346003219485
575,0.0110443297147751
578.125,0.0096637885004282
581.25,0.0103540591076016
584.375,0.00759297667890787
587.5,0.00621243546456098
590.625,0.00621243546456098
593.75,0.00414162364304066
596.875,0.00414162364304066
600,0.012424870929122
603.125,0.0151859533578157
606.25,0.0103540591076016
609.375,0.00207081182152033
612.5,0.0138054121434689
615.625,0.0131151415362954
618.75,0.0103540591076016
621.875,0.00552216485738754
625,0.00759297667890787
628.125,0.0213983888223767
631.25,0.0276108242869377
634.375,0.0172567651793361
637.5,0.00690270607173443
640.625,0.00621243546456098
643.75,0.00621243546456098
646.875,0.0103540591076016
650,0.0138054121434689
653.125,0.00828324728608131
656.25,0.00414162364304066
659.375,0.0151859533578157
662.5,0.0200178476080298
665.625,0.00621243546456098
668.75,0.00552216485738754
671.875,0.0110443297147751
675,0.00828324728608131
678.125,0.00138054121434689
681.25,0.00759297667890787
684.375,0.012424870929122
687.5,0.00759297667890787
690.625,0.0048318942502141
693.75,0.00414162364304066
696.875,0.0165664945721626
700,0.0200178476080298
703.125,0.0103540591076016
706.25,0.00759297667890787
709.375,0.0158762239649892
712.5,0.0172567651793361
715.625,0.0138054121434689
718.75,0.0131151415362954
721.875,0.0179470357865095
725,0.0227789300367236
728.125,0.0193275770008564
731.25,0.0096637885004282
734.375,0.018637306393683
737.5,0.0213983888223767
740.625,0.0165664945721626
743.75,0.0131151415362954
746.875,0.00552216485738754
750,0.0048318942502141
753.125,0.0096637885004282
756.25,0.00690270607173443
759.375,0.0048318942502141
762.5,0.00828324728608131
765.625,0.00828324728608131
768.75,0.0138054121434689
771.875,0.0117346003219485
775,0.0048318942502141
778.125,0.00828324728608131
781.25,0.0131151415362954
784.375,0.012424870929122
787.5,0.00276108242869377
790.625,0.0151859533578157
793.75,0.0193275770008564
796.875,0.0158762239649892
800,0.0048318942502141
803.125,0.00690270607173443
